source,artifact_type,identifier,path,url,retrieved_at,record_count,sha256,notes
td_newsroom,news_json,2025-09-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2025-09-18_td-asset-management-inc-announces-td-etf-distributions.json,https://stories.td.com/ca/en/news/2025-09-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:12:18+00:00,357.0,afa93ba1daafd6577247646009b019af821c260d82f3a9e161484e976e33f5cc,parsed headline + body
td_newsroom,news_html,2025-09-22_td-bank-announces-redemption-of-non-cumulative-5-year-rate-r,data/raw/news/2025-09-22_td-bank-announces-redemption-of-non-cumulative-5-year-rate-r.html,https://stories.td.com/ca/en/news/2025-09-22-td-bank-announces-redemption-of-non-cumulative-5-year-rate-r,2026-04-18T02:12:19+00:00,,a8ee868c10f33b2e9f4a98b696ef7fcaf91b899a0f454c9bf500cb33e01d433e,FY2025Q4; TD Bank Announces Redemption of Non-Cumulative 5-Year Rate Reset Class A First P
td_newsroom,news_json,2025-09-22_td-bank-announces-redemption-of-non-cumulative-5-year-rate-r,data/raw/news/2025-09-22_td-bank-announces-redemption-of-non-cumulative-5-year-rate-r.json,https://stories.td.com/ca/en/news/2025-09-22-td-bank-announces-redemption-of-non-cumulative-5-year-rate-r,2026-04-18T02:12:19+00:00,13.0,048615bc0b0da8cb302df6bfde8a1d992911cfe76dcf8f024e6e15c7fdde8bd3,parsed headline + body
td_newsroom,news_html,2025-09-22_td-bank-group-to-host-investor-day,data/raw/news/2025-09-22_td-bank-group-to-host-investor-day.html,https://stories.td.com/ca/en/news/2025-09-22-td-bank-group-to-host-investor-day,2026-04-18T02:12:19+00:00,,789c396a5ecb0418b7f24f13b4d0c0970142940ee4e7f2e39df70633db781b30,FY2025Q4; TD Bank Group To Host Investor Day
td_newsroom,news_json,2025-09-22_td-bank-group-to-host-investor-day,data/raw/news/2025-09-22_td-bank-group-to-host-investor-day.json,https://stories.td.com/ca/en/news/2025-09-22-td-bank-group-to-host-investor-day,2026-04-18T02:12:19+00:00,13.0,f29f27e0fb8d428e782441defad7ffdb707a9a639c2e1748fb720313107096b1,parsed headline + body
td_newsroom,news_html,2025-09-29_td-bank-group-presents-strategy-to-accelerate-growth-and-enh,data/raw/news/2025-09-29_td-bank-group-presents-strategy-to-accelerate-growth-and-enh.html,https://stories.td.com/ca/en/news/2025-09-29-td-bank-group-presents-strategy-to-accelerate-growth-and-enh,2026-04-18T02:12:20+00:00,,0a621033043f61cda944be6ad2c8b9586c8bbfd4a85110ce8ca980c7f19df340,FY2025Q4; TD Bank Group Presents Strategy to Accelerate Growth and Enhance Performance
td_newsroom,news_json,2025-09-29_td-bank-group-presents-strategy-to-accelerate-growth-and-enh,data/raw/news/2025-09-29_td-bank-group-presents-strategy-to-accelerate-growth-and-enh.json,https://stories.td.com/ca/en/news/2025-09-29-td-bank-group-presents-strategy-to-accelerate-growth-and-enh,2026-04-18T02:12:20+00:00,15.0,7ae7cedb6675f8cefee9718b3ea0fe2e09c6808bcec581398c4d46d8e0ba5002,parsed headline + body
td_newsroom,news_html,2025-10-01_canada-27s-future-economic-engine-3a-td-survey-finds-3-in-4-gen,data/raw/news/2025-10-01_canada-27s-future-economic-engine-3a-td-survey-finds-3-in-4-gen.html,https://stories.td.com/ca/en/news/2025-10-01-canada-27s-future-economic-engine-3a-td-survey-finds-3-in-4-gen,2026-04-18T02:12:21+00:00,,9ae5dd52a17e6e6eccc9297c9a84e75b43b91f1be47519ff3e0974a3b023c4e1,FY2025Q4; Canada's Future Economic Engine: TD Survey Finds 3 in 4 Gen Zs Want to Run Their
td_newsroom,news_json,2025-10-01_canada-27s-future-economic-engine-3a-td-survey-finds-3-in-4-gen,data/raw/news/2025-10-01_canada-27s-future-economic-engine-3a-td-survey-finds-3-in-4-gen.json,https://stories.td.com/ca/en/news/2025-10-01-canada-27s-future-economic-engine-3a-td-survey-finds-3-in-4-gen,2026-04-18T02:12:21+00:00,37.0,02bbed5270d168de6d6cf4b1277d106e487f81020ee84f97c23c4340d368882f,parsed headline + body
td_newsroom,news_html,2025-10-14_more-than-half-of-gen-z-canadians-feel-pressured-to-27fake-27-f,data/raw/news/2025-10-14_more-than-half-of-gen-z-canadians-feel-pressured-to-27fake-27-f.html,https://stories.td.com/ca/en/news/2025-10-14-more-than-half-of-gen-z-canadians-feel-pressured-to-27fake-27-f,2026-04-18T02:12:21+00:00,,6d91b8a93715c765767bcc53f8df391b95496b0a94092467a579f7978978a59c,FY2025Q4; More than Half of Gen Z Canadians Feel Pressured to 'Fake' Financial Stability: 
td_newsroom,news_json,2025-10-14_more-than-half-of-gen-z-canadians-feel-pressured-to-27fake-27-f,data/raw/news/2025-10-14_more-than-half-of-gen-z-canadians-feel-pressured-to-27fake-27-f.json,https://stories.td.com/ca/en/news/2025-10-14-more-than-half-of-gen-z-canadians-feel-pressured-to-27fake-27-f,2026-04-18T02:12:21+00:00,53.0,13d75527d4d440547fd76732af99e411a68d88739d8348c8dfdb6f3ad081d056,parsed headline + body
td_newsroom,news_html,2025-10-20_new-td-wealth-virtual-assistant-set-to-enhance-the-colleague,data/raw/news/2025-10-20_new-td-wealth-virtual-assistant-set-to-enhance-the-colleague.html,https://stories.td.com/ca/en/news/2025-10-20-new-td-wealth-virtual-assistant-set-to-enhance-the-colleague,2026-04-18T02:12:22+00:00,,453cb538c8773675a5c729d814cd18b748d056b357d43c1408938ea51ad384b7,FY2025Q4; New TD Wealth Virtual Assistant Set to Enhance the Colleague and Client Experien
td_newsroom,news_json,2025-10-20_new-td-wealth-virtual-assistant-set-to-enhance-the-colleague,data/raw/news/2025-10-20_new-td-wealth-virtual-assistant-set-to-enhance-the-colleague.json,https://stories.td.com/ca/en/news/2025-10-20-new-td-wealth-virtual-assistant-set-to-enhance-the-colleague,2026-04-18T02:12:22+00:00,31.0,5bf4f8e7ae2d89eeb1393d151429d08027b0144b99b3ac6e0a65603f2f117fb1,parsed headline + body
td_newsroom,news_html,2025-10-20_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2025-10-20_td-asset-management-inc-announces-td-etf-distributions.html,https://stories.td.com/ca/en/news/2025-10-20-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:12:23+00:00,,b31c8e3e1e3259dea05e4407eda4740ba13e223c2aaeb5dd1f0c976f81cef893,FY2025Q4; TD Asset Management Inc. Announces TD ETF Distributions
td_newsroom,news_json,2025-10-20_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2025-10-20_td-asset-management-inc-announces-td-etf-distributions.json,https://stories.td.com/ca/en/news/2025-10-20-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:12:23+00:00,205.0,44ec469d6378a30fcba58c252e07f13cff2140537ce80b7b294f520643583593,parsed headline + body
td_newsroom,news_html,2025-10-20_td-securities-announces-integration-of-public-finance-and-au-2,data/raw/news/2025-10-20_td-securities-announces-integration-of-public-finance-and-au-2.html,https://stories.td.com/ca/en/news/2025-10-20-td-securities-announces-integration-of-public-finance-and-au-2,2026-04-18T02:12:24+00:00,,0436794a987e91bb132eb4cc614db83bdc28db5aee3804a6018bc76994be35ef,FY2025Q4; TD Securities Announces Integration of Public Finance and Automated Trading busi
td_newsroom,news_json,2025-10-20_td-securities-announces-integration-of-public-finance-and-au-2,data/raw/news/2025-10-20_td-securities-announces-integration-of-public-finance-and-au-2.json,https://stories.td.com/ca/en/news/2025-10-20-td-securities-announces-integration-of-public-finance-and-au-2,2026-04-18T02:12:24+00:00,21.0,9466a83966b7b0ffc3ce942f1c07edc42230d4fe10bf211762cb87f469df04af,parsed headline + body
td_newsroom,news_html,2025-10-23_td-asset-management-inc-announces-risk-rating-changes-for-c,data/raw/news/2025-10-23_td-asset-management-inc-announces-risk-rating-changes-for-c.html,https://stories.td.com/ca/en/news/2025-10-23-td-asset-management-inc.-announces-risk-rating-changes-for-c,2026-04-18T02:12:24+00:00,,76d87bdd9109227e128b72f7cab62bcb0de5f7649cfb63162f3828469e05ce73,FY2025Q4; TD Asset Management Inc. Announces Risk Rating Changes for Certain TD Mutual Fun
td_newsroom,news_json,2025-10-23_td-asset-management-inc-announces-risk-rating-changes-for-c,data/raw/news/2025-10-23_td-asset-management-inc-announces-risk-rating-changes-for-c.json,https://stories.td.com/ca/en/news/2025-10-23-td-asset-management-inc.-announces-risk-rating-changes-for-c,2026-04-18T02:12:24+00:00,49.0,2f13ef3d96d37c67b8e432674a414c0bb029138c411bc27ad822fc24373808cc,parsed headline + body
td_newsroom,news_html,2025-10-24_td-asset-management-announces-the-final-valuation-of-td-glob,data/raw/news/2025-10-24_td-asset-management-announces-the-final-valuation-of-td-glob.html,https://stories.td.com/ca/en/news/2025-10-24-td-asset-management-announces-the-final-valuation-of-td-glob,2026-04-18T02:12:25+00:00,,12ea32bf3682728335acfc8facf1a1241db574dcf10e318f7fe3b981796412d1,FY2025Q4; TD Asset Management Announces the Final Valuation of TD Global Carbon Credit Ind
td_newsroom,news_json,2025-10-24_td-asset-management-announces-the-final-valuation-of-td-glob,data/raw/news/2025-10-24_td-asset-management-announces-the-final-valuation-of-td-glob.json,https://stories.td.com/ca/en/news/2025-10-24-td-asset-management-announces-the-final-valuation-of-td-glob,2026-04-18T02:12:25+00:00,49.0,450c78c7a0346c54fc3856ebd139bb8397e2440075edf8b9b8bfe420733f6343,parsed headline + body
td_newsroom,news_html,2025-10-27_canadian-parents-cite-social-media-as-key-influence-and-co,data/raw/news/2025-10-27_canadian-parents-cite-social-media-as-key-influence-and-co.html,https://stories.td.com/ca/en/news/2025-10-27-canadian-parents-cite-social-media-as-key-influence---and-co,2026-04-18T02:12:26+00:00,,6be2308becd6d801f287f523730776f3189fba84e1a98b2f8abd131a2bc2a3f7,FY2025Q4; Canadian Parents Cite Social Media As Key Influence - And Concern - On Kids' Spe
td_newsroom,news_json,2025-10-27_canadian-parents-cite-social-media-as-key-influence-and-co,data/raw/news/2025-10-27_canadian-parents-cite-social-media-as-key-influence-and-co.json,https://stories.td.com/ca/en/news/2025-10-27-canadian-parents-cite-social-media-as-key-influence---and-co,2026-04-18T02:12:26+00:00,43.0,b3954003cc572e98d16c9060af3e00325784a420825cddd59aa603ced59fcc91,parsed headline + body
td_newsroom,news_html,2025-10-28_td-joins-the-massachusetts-institute-of-technology-27s-media-l,data/raw/news/2025-10-28_td-joins-the-massachusetts-institute-of-technology-27s-media-l.html,https://stories.td.com/ca/en/news/2025-10-28-td-joins-the-massachusetts-institute-of-technology-27s-media-l,2026-04-18T02:12:26+00:00,,09f1c7ecc6cb1507fb1b409622be65afceb684039a9b4d0e2af9e4118921dbe4,FY2025Q4; TD joins the Massachusetts Institute of Technology's Media Lab to Explore AI Inn
td_newsroom,news_json,2025-10-28_td-joins-the-massachusetts-institute-of-technology-27s-media-l,data/raw/news/2025-10-28_td-joins-the-massachusetts-institute-of-technology-27s-media-l.json,https://stories.td.com/ca/en/news/2025-10-28-td-joins-the-massachusetts-institute-of-technology-27s-media-l,2026-04-18T02:12:26+00:00,19.0,cedd29c45ed84763377e4567ff9d7f61e6501fcd9c48bb696886fd84129af293,parsed headline + body
td_newsroom,news_html,2025-10-29_td-canada-trust-announces-change-to-td-prime-rate,data/raw/news/2025-10-29_td-canada-trust-announces-change-to-td-prime-rate.html,https://stories.td.com/ca/en/news/2025-10-29-td-canada-trust-announces-change-to-td-prime-rate,2026-04-18T02:12:27+00:00,,57c4e8595959e319151e8af7f032c1a578b896c6abfdacc093de3c8edfb6b2bf,FY2025Q4; TD Canada Trust announces change to TD Prime Rate
td_newsroom,news_json,2025-10-29_td-canada-trust-announces-change-to-td-prime-rate,data/raw/news/2025-10-29_td-canada-trust-announces-change-to-td-prime-rate.json,https://stories.td.com/ca/en/news/2025-10-29-td-canada-trust-announces-change-to-td-prime-rate,2026-04-18T02:12:27+00:00,9.0,551d7435c7ad73eae65530ec500dc5a3ee986e0100d0dc7b5a3452449ab6b714,parsed headline + body
td_newsroom,news_html,2025-10-29_td-asset-management-inc-announces-risk-rating-change-for-td,data/raw/news/2025-10-29_td-asset-management-inc-announces-risk-rating-change-for-td.html,https://stories.td.com/ca/en/news/2025-10-29-td-asset-management-inc.-announces-risk-rating-change-for-td,2026-04-18T02:12:28+00:00,,519e7dfd094324794419ed3e9feb77711858417c3455c5631f9e6a82076f4213,FY2025Q4; TD Asset Management Inc. Announces Risk Rating Change for TD U.S. Long Term Trea
td_newsroom,news_json,2025-10-29_td-asset-management-inc-announces-risk-rating-change-for-td,data/raw/news/2025-10-29_td-asset-management-inc-announces-risk-rating-change-for-td.json,https://stories.td.com/ca/en/news/2025-10-29-td-asset-management-inc.-announces-risk-rating-change-for-td,2026-04-18T02:12:28+00:00,23.0,bc422fc6fba1d9e688004371aa0ebefa5f45dc9957fc143c195503a50eb2521d,parsed headline + body
td_newsroom,news_html,2025-11-06_td-bank-group-provides-insurance-catastrophe-information,data/raw/news/2025-11-06_td-bank-group-provides-insurance-catastrophe-information.html,https://stories.td.com/ca/en/news/2025-11-06-td-bank-group-provides-insurance-catastrophe-information,2026-04-18T02:12:29+00:00,,571c3c5ef76351af44163d135dad57fbf313f18e38a08cf6d9d593b0dac241b8,FY2026Q1; TD Bank Group Provides Insurance Catastrophe Information
td_newsroom,news_json,2025-11-06_td-bank-group-provides-insurance-catastrophe-information,data/raw/news/2025-11-06_td-bank-group-provides-insurance-catastrophe-information.json,https://stories.td.com/ca/en/news/2025-11-06-td-bank-group-provides-insurance-catastrophe-information,2026-04-18T02:12:29+00:00,21.0,81976afb7a609459c9e21b9127488d83cc852db88788e3f5dff1cb250a05d9aa,parsed headline + body
td_newsroom,news_html,2025-11-06_td-asset-management-inc-funds-recognized-in-seven-categorie,data/raw/news/2025-11-06_td-asset-management-inc-funds-recognized-in-seven-categorie.html,https://stories.td.com/ca/en/news/2025-11-06-td-asset-management-inc.-funds-recognized-in-seven-categorie,2026-04-18T02:12:29+00:00,,a003a764bd413a2b8e4e78b86c346844acbaebe92d41dda7ebb034acb27e2a67,FY2026Q1; TD Asset Management Inc. Funds Recognized in Seven Categories at the 2025 Canada
td_newsroom,news_json,2025-11-06_td-asset-management-inc-funds-recognized-in-seven-categorie,data/raw/news/2025-11-06_td-asset-management-inc-funds-recognized-in-seven-categorie.json,https://stories.td.com/ca/en/news/2025-11-06-td-asset-management-inc.-funds-recognized-in-seven-categorie,2026-04-18T02:12:29+00:00,119.0,00c56d3e64e3d43ffdce4110e04d82648e6879d7d92b8757f049d2c8a30b38e5,parsed headline + body
td_newsroom,news_html,2025-11-12_td-meets-loss-with-care-2c-not-complexity-introducing-empathy,data/raw/news/2025-11-12_td-meets-loss-with-care-2c-not-complexity-introducing-empathy.html,https://stories.td.com/ca/en/news/2025-11-12-td-meets-loss-with-care-2c-not-complexity--introducing-empathy,2026-04-18T02:12:30+00:00,,a7c07a2bae7ed57c01828a452ebc58acbd45c96786e429f388752f9a618e141a,"FY2026Q1; TD meets loss with care, not complexity--introducing Empathy"
td_newsroom,news_json,2025-11-12_td-meets-loss-with-care-2c-not-complexity-introducing-empathy,data/raw/news/2025-11-12_td-meets-loss-with-care-2c-not-complexity-introducing-empathy.json,https://stories.td.com/ca/en/news/2025-11-12-td-meets-loss-with-care-2c-not-complexity--introducing-empathy,2026-04-18T02:12:30+00:00,37.0,50a2fc48a84839a625abb76048128c3e8859597a2b9c9efb0b59b797819287d1,parsed headline + body
td_newsroom,news_html,2025-11-12_risking-no-returns-3f-4-in-10-young-canadians-missing-out-on-t,data/raw/news/2025-11-12_risking-no-returns-3f-4-in-10-young-canadians-missing-out-on-t.html,https://stories.td.com/ca/en/news/2025-11-12-risking-no-returns-3f-4-in-10-young-canadians-missing-out-on-t,2026-04-18T02:12:31+00:00,,d5872a5dab284f23b12e2c5bbd94efbc39d0def44950d82148affaec35dc253c,FY2026Q1; Risking No Returns? 4 in 10 Young Canadians Missing Out on TFSA Growth: TD Surve
td_newsroom,news_json,2025-11-12_risking-no-returns-3f-4-in-10-young-canadians-missing-out-on-t,data/raw/news/2025-11-12_risking-no-returns-3f-4-in-10-young-canadians-missing-out-on-t.json,https://stories.td.com/ca/en/news/2025-11-12-risking-no-returns-3f-4-in-10-young-canadians-missing-out-on-t,2026-04-18T02:12:31+00:00,37.0,afdbdcc7cea2c14c0b5053081f75ddd39e4fe7fe34a89152a8c8136924ec7b24,parsed headline + body
td_newsroom,news_html,2025-11-13_media-advisory-td-bank-group-to-release-fourth-quarter-202,data/raw/news/2025-11-13_media-advisory-td-bank-group-to-release-fourth-quarter-202.html,https://stories.td.com/ca/en/news/2025-11-13-media-advisory---td-bank-group-to-release-fourth-quarter-202,2026-04-18T02:12:32+00:00,,4e743374db5a4db99f02c1a8c0d6471c1430b2ae177b87c147c0c40b875a9eeb,FY2026Q1; Media Advisory - TD Bank Group to Release Fourth Quarter 2025 Results
td_newsroom,news_json,2025-11-13_media-advisory-td-bank-group-to-release-fourth-quarter-202,data/raw/news/2025-11-13_media-advisory-td-bank-group-to-release-fourth-quarter-202.json,https://stories.td.com/ca/en/news/2025-11-13-media-advisory---td-bank-group-to-release-fourth-quarter-202,2026-04-18T02:12:32+00:00,17.0,1faf48c2d99416505d3f9987bd9639c949b418ebc949fd8a2570bc5a1d5ca00a,parsed headline + body
td_newsroom,news_html,2025-11-13_td-invests-241-million-to-local-organizations-to-help-break-d,data/raw/news/2025-11-13_td-invests-241-million-to-local-organizations-to-help-break-d.html,https://stories.td.com/ca/en/news/2025-11-13-td-invests-241-million-to-local-organizations-to-help-break-d,2026-04-18T02:12:33+00:00,,d2dc6bf8e028ea6625e5e84ed4764482ccdd05e8926f4eedf3a4cd8951c4cde8,FY2026Q1; TD invests $1 million to local organizations to help break down barriers for new
td_newsroom,news_json,2025-11-13_td-invests-241-million-to-local-organizations-to-help-break-d,data/raw/news/2025-11-13_td-invests-241-million-to-local-organizations-to-help-break-d.json,https://stories.td.com/ca/en/news/2025-11-13-td-invests-241-million-to-local-organizations-to-help-break-d,2026-04-18T02:12:33+00:00,49.0,4e4d17178d742c85b65163a702da09d3896a396009f2ae5c95edbfdd8b4d42d0,parsed headline + body
td_newsroom,news_html,2025-11-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2025-11-18_td-asset-management-inc-announces-td-etf-distributions.html,https://stories.td.com/ca/en/news/2025-11-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:12:33+00:00,,7cecb4434a37f8ad4981b934c96e30d7273535b7789f82a310ae545bd0d7e2ef,FY2026Q1; TD Asset Management Inc. Announces TD ETF Distributions
td_newsroom,news_json,2025-11-18_td-asset-management-inc-announces-td-etf-distributions,data/raw/news/2025-11-18_td-asset-management-inc-announces-td-etf-distributions.json,https://stories.td.com/ca/en/news/2025-11-18-td-asset-management-inc.-announces-td-etf-distributions,2026-04-18T02:12:33+00:00,193.0,eb726ec7ab41b6d7b956cc62c2a2eb815730ed67462bb75ae19578a27f61cf7a,parsed headline + body
td_newsroom,news_html,2025-11-18_2fc-o-r-r-e-c-t-i-o-n-td-bank-group-2f,data/raw/news/2025-11-18_2fc-o-r-r-e-c-t-i-o-n-td-bank-group-2f.html,https://stories.td.com/ca/en/news/2025-11-18--2fc-o-r-r-e-c-t-i-o-n----td-bank-group-2f,2026-04-18T02:12:35+00:00,,b7c2abe015e4225faf724181f6684ede82ea98088a39d640db789ba499bb3031,FY2026Q1; /C O R R E C T I O N -- TD Bank Group/
td_newsroom,news_json,2025-11-18_2fc-o-r-r-e-c-t-i-o-n-td-bank-group-2f,data/raw/news/2025-11-18_2fc-o-r-r-e-c-t-i-o-n-td-bank-group-2f.json,https://stories.td.com/ca/en/news/2025-11-18--2fc-o-r-r-e-c-t-i-o-n----td-bank-group-2f,2026-04-18T02:12:35+00:00,61.0,743614f8d0c885f18c9101b2784ab06166c1bd0d18df0c18da8db1e19573c0fa,parsed headline + body
td_newsroom,news_html,2025-11-20_td-asset-management-inc-announces-management-fee-reductions,data/raw/news/2025-11-20_td-asset-management-inc-announces-management-fee-reductions.html,https://stories.td.com/ca/en/news/2025-11-20-td-asset-management-inc.-announces-management-fee-reductions,2026-04-18T02:12:36+00:00,,58917321ce0f651af29a6692da1cd4710704a4408b8543cb115eaffbabdd5a11,FY2026Q1; TD Asset Management Inc. announces management fee reductions for certain TD Mutu
td_newsroom,news_json,2025-11-20_td-asset-management-inc-announces-management-fee-reductions,data/raw/news/2025-11-20_td-asset-management-inc-announces-management-fee-reductions.json,https://stories.td.com/ca/en/news/2025-11-20-td-asset-management-inc.-announces-management-fee-reductions,2026-04-18T02:12:36+00:00,151.0,cd28d11aa33150224b171d49b2edb2ede2ce5166fd78ba7485d25054f8fb654f,parsed headline + body
td_newsroom,news_html,2025-11-20_td-asset-management-inc-announces-estimated-annual-reinvest,data/raw/news/2025-11-20_td-asset-management-inc-announces-estimated-annual-reinvest.html,https://stories.td.com/ca/en/news/2025-11-20-td-asset-management-inc.-announces-estimated-annual-reinvest,2026-04-18T02:12:36+00:00,,d93500a3170f80992e910c8ac21e9de029b60647dcf3861de71c03a6614a1530,FY2026Q1; TD Asset Management Inc. Announces Estimated Annual Reinvested Distributions for
td_newsroom,news_json,2025-11-20_td-asset-management-inc-announces-estimated-annual-reinvest,data/raw/news/2025-11-20_td-asset-management-inc-announces-estimated-annual-reinvest.json,https://stories.td.com/ca/en/news/2025-11-20-td-asset-management-inc.-announces-estimated-annual-reinvest,2026-04-18T02:12:36+00:00,449.0,0c9d6f0c0d9c927977e0dfbd54d587bf9e0216afda1f4a3e943b1be72920e142,parsed headline + body
td_newsroom,news_html,2025-11-20_would-you-rather-3f-canadians-choose-to-build-furniture-2c-sit-i,data/raw/news/2025-11-20_would-you-rather-3f-canadians-choose-to-build-furniture-2c-sit-i.html,https://stories.td.com/ca/en/news/2025-11-20-would-you-rather-3f-canadians-choose-to-build-furniture-2c-sit-i,2026-04-18T02:12:37+00:00,,ba66a4cef4804471f3040daf510d240fb325cea6b3c63161565c7352007bac8e,"FY2026Q1; Would You Rather? Canadians choose to build furniture, sit in traffic, or do the"
td_newsroom,news_json,2025-11-20_would-you-rather-3f-canadians-choose-to-build-furniture-2c-sit-i,data/raw/news/2025-11-20_would-you-rather-3f-canadians-choose-to-build-furniture-2c-sit-i.json,https://stories.td.com/ca/en/news/2025-11-20-would-you-rather-3f-canadians-choose-to-build-furniture-2c-sit-i,2026-04-18T02:12:37+00:00,37.0,75a654f036d508df8154b03faaf9cb7ac63afabc6221da65417d0021e4af942b,parsed headline + body
td_newsroom,news_html,2025-11-21_td-asset-management-announces-the-final-valuation-of-maturin,data/raw/news/2025-11-21_td-asset-management-announces-the-final-valuation-of-maturin.html,https://stories.td.com/ca/en/news/2025-11-21-td-asset-management-announces-the-final-valuation-of-maturin,2026-04-18T02:12:38+00:00,,6352e6f28dbae7e8fa8656c5a1df7a175e8fc902b2e3777739c7b29788414594,FY2026Q1; TD Asset Management Announces the Final Valuation of Maturing ETFs
td_newsroom,news_json,2025-11-21_td-asset-management-announces-the-final-valuation-of-maturin,data/raw/news/2025-11-21_td-asset-management-announces-the-final-valuation-of-maturin.json,https://stories.td.com/ca/en/news/2025-11-21-td-asset-management-announces-the-final-valuation-of-maturin,2026-04-18T02:12:38+00:00,59.0,2ad281d4b77596d043c14d9250e9ee8f1e8c58a4e68122b93fe068f50391ab12,parsed headline + body
td_newsroom,news_html,2025-11-25_td-asset-management-inc-launches-advisor-series-for-td-mana,data/raw/news/2025-11-25_td-asset-management-inc-launches-advisor-series-for-td-mana.html,https://stories.td.com/ca/en/news/2025-11-25-td-asset-management-inc.-launches-advisor-series-for-td-mana,2026-04-18T02:12:39+00:00,,910cd55588ab6a7e5bc7da8f7f0552c3c4b7805afdebf0982badb0414350e202,FY2026Q1; TD Asset Management Inc. Launches Advisor Series for TD Managed Assets Program (
td_newsroom,news_json,2025-11-25_td-asset-management-inc-launches-advisor-series-for-td-mana,data/raw/news/2025-11-25_td-asset-management-inc-launches-advisor-series-for-td-mana.json,https://stories.td.com/ca/en/news/2025-11-25-td-asset-management-inc.-launches-advisor-series-for-td-mana,2026-04-18T02:12:39+00:00,35.0,5dd18a271f20ddc38d2d76045db245d1bd6faf68750ed04bf6aa67f76012c262,parsed headline + body
td_newsroom,news_html,2025-11-25_td-expands-access-to-affordable-everyday-banking-for-indigen,data/raw/news/2025-11-25_td-expands-access-to-affordable-everyday-banking-for-indigen.html,https://stories.td.com/ca/en/news/2025-11-25-td-expands-access-to-affordable-everyday-banking-for-indigen,2026-04-18T02:12:40+00:00,,f9e80fd301ca8c3a65cbb40017c9323a50fcd52d6ec0196b0f7ccf57a5440f5d,FY2026Q1; TD Expands Access to Affordable Everyday Banking for Indigenous Peoples
td_newsroom,news_json,2025-11-25_td-expands-access-to-affordable-everyday-banking-for-indigen,data/raw/news/2025-11-25_td-expands-access-to-affordable-everyday-banking-for-indigen.json,https://stories.td.com/ca/en/news/2025-11-25-td-expands-access-to-affordable-everyday-banking-for-indigen,2026-04-18T02:12:40+00:00,45.0,b129a74fecd739b36bb860ee4654eee063939db35fcda3d4e3b2627946d32e01,parsed headline + body
td_newsroom,news_html,2025-12-02_2fr-e-p-e-a-t-media-advisory-td-bank-group-to-release-fo,data/raw/news/2025-12-02_2fr-e-p-e-a-t-media-advisory-td-bank-group-to-release-fo.html,https://stories.td.com/ca/en/news/2025-12-02--2fr-e-p-e-a-t----media-advisory---td-bank-group-to-release-fo,2026-04-18T02:12:41+00:00,,65e84caa738398d0af64f1f653f94f206b63c45d5106c6681fb230bbff0020f1,FY2026Q1; /R E P E A T -- Media Advisory - TD Bank Group to Release Fourth Quarter 2025 Re
td_newsroom,news_json,2025-12-02_2fr-e-p-e-a-t-media-advisory-td-bank-group-to-release-fo,data/raw/news/2025-12-02_2fr-e-p-e-a-t-media-advisory-td-bank-group-to-release-fo.json,https://stories.td.com/ca/en/news/2025-12-02--2fr-e-p-e-a-t----media-advisory---td-bank-group-to-release-fo,2026-04-18T02:12:41+00:00,17.0,be653cb23801c08dacc1ea88145127a74667b56811647ee2bd0b28826a592ac9,parsed headline + body
td_newsroom,news_html,2025-12-04_td-bank-group-declares-dividends,data/raw/news/2025-12-04_td-bank-group-declares-dividends.html,https://stories.td.com/ca/en/news/2025-12-04-td-bank-group-declares-dividends,2026-04-18T02:12:42+00:00,,62182c1b38aa2d7726127a67781198cf8a8ac8d0c56db69dc476c7f4e68d59c7,FY2026Q1; TD BANK GROUP DECLARES DIVIDENDS
td_newsroom,news_json,2025-12-04_td-bank-group-declares-dividends,data/raw/news/2025-12-04_td-bank-group-declares-dividends.json,https://stories.td.com/ca/en/news/2025-12-04-td-bank-group-declares-dividends,2026-04-18T02:12:42+00:00,27.0,9ff55db46dd7b45e2571bfe15fc02d70479a3db0fbb59844b36291a2ee0e4a8e,parsed headline + body
td_newsroom,news_html,2025-12-04_td-bank-group-reports-fourth-quarter-and-fiscal-2025-results,data/raw/news/2025-12-04_td-bank-group-reports-fourth-quarter-and-fiscal-2025-results.html,https://stories.td.com/ca/en/news/2025-12-04-td-bank-group-reports-fourth-quarter-and-fiscal-2025-results,2026-04-18T02:12:43+00:00,,31e39ec4ca7887ee86d33abaebfd800b3b7f2506ea2c97839076dc327a888410,FY2026Q1; TD Bank Group Reports Fourth Quarter and Fiscal 2025 Results
td_newsroom,news_json,2025-12-04_td-bank-group-reports-fourth-quarter-and-fiscal-2025-results,data/raw/news/2025-12-04_td-bank-group-reports-fourth-quarter-and-fiscal-2025-results.json,https://stories.td.com/ca/en/news/2025-12-04-td-bank-group-reports-fourth-quarter-and-fiscal-2025-results,2026-04-18T02:12:43+00:00,7309.0,1093bbd60f74e1cade4f39ea4604d7c07dc82de16a607b825e216232f47b80f3,parsed headline + body
